File,Best_Alpha,Lasso_RMSE,FullModel_RMSE,Lasso_r,Lasso_p,FullModel_r,FullModel_p,Lasso_Features_N,Lasso_Coefficients,Lasso_FDR_q,Lasso_Significant,FullModel_FDR_q,FullModel_Significant
CT_zscore_rx2_back_r-0.05,0.07450520286590491,1.186088544016259,1.1383663981635508,0.09250136836343732,0.6396693790036256,0.3278598795840175,0.08852719592993305,8,"{'CT_F_C_M_ant__left_merged_with_TIV': -0.19122208746951133, 'CT_F_Cal_ant__Sc_Cal__left_merged_with_TIV': -0.02710842354399831, 'CT_F_P_O__left_merged_with_TIV': -0.04908402084041955, 'CT_S_Cu__left_merged_with_TIV': -0.047708879820563196, 'CT_S_F_orbitaire__left_merged_with_TIV': 0.06547902872866014, 'CT_S_Or__left_merged_with_TIV': -0.08501329384082167, 'CT_S_Pa_int__left_merged_with_TIV': 0.05262113655948987, 'CT_S_T_i__left_merged_with_TIV': -0.03362405276905486}",1.0,False,0.5311631755795984,False
maxDTIV_zscore_rx2_back_r-0.05,0.04985968491050429,1.2382061854505457,1.2286496932351958,0.15435139573070608,0.43290495612851987,0.20251778872468526,0.3013584647002558,18,"{'maxD_TIV_adjusted_F_C_L__left_merged_with_TIV': -0.14527862295552113, 'maxD_TIV_adjusted_F_C_M_ant__left_merged_with_TIV': 0.0011556550071970925, 'maxD_TIV_adjusted_F_C_M_post__left_merged_with_TIV': 0.03795243735595938, 'maxD_TIV_adjusted_F_Cal_ant__Sc_Cal__left_merged_with_TIV': -0.012570741598245045, 'maxD_TIV_adjusted_F_P_O__left_merged_with_TIV': 0.03524365734821581, 'maxD_TIV_adjusted_OCCIPITAL_left_merged_with_TIV': -0.018741328826401074, 'maxD_TIV_adjusted_S_Call__left_merged_with_TIV': -0.11871270913584334, 'maxD_TIV_adjusted_S_F_int__left_merged_with_TIV': -2.2878958961185115e-05, 'maxD_TIV_adjusted_S_F_inter__left_merged_with_TIV': -0.12493276493798147, 'maxD_TIV_adjusted_S_F_sup__left_merged_with_TIV': -0.05516659038903368, 'maxD_TIV_adjusted_S_Li_post__left_merged_with_TIV': 0.18364077070685433, 'maxD_TIV_adjusted_S_O_T_lat__left_merged_with_TIV': -0.1374694665363771, 'maxD_TIV_adjusted_S_Olf__left_merged_with_TIV': -0.12635885717049972, 'maxD_TIV_adjusted_S_Or__left_merged_with_TIV': 0.014003533712225348, 'maxD_TIV_adjusted_S_Pa_int__left_merged_with_TIV': 0.03763448451245067, 'maxD_TIV_adjusted_S_Pe_C__left_merged_with_TIV': 0.022964214307393035, 'maxD_TIV_adjusted_S_T_i__left_merged_with_TIV': 0.07334354775765867, 'maxD_TIV_adjusted_S_T_s__left_merged_with_TIV': -0.14195105313348072}",1.0,False,0.7927204350558131,False
meanDTIV_zscore_rx2_back_r-0.05,0.08619305900932481,1.239010922379218,1.247766792989544,-0.039956212370005476,0.8400189580766885,0.05199781061850027,0.7927204350558131,13,"{'meanD_TIV_adjusted_F_C_L__left_merged_with_TIV': -0.09774068328119453, 'meanD_TIV_adjusted_F_C_M_ant__left_merged_with_TIV': 0.008429645151944772, 'meanD_TIV_adjusted_F_C_M_post__left_merged_with_TIV': -0.06779855341242139, 'meanD_TIV_adjusted_F_I_P_r_int_2_left_merged_with_TIV': 0.03395467964186706, 'meanD_TIV_adjusted_OCCIPITAL_left_merged_with_TIV': -0.030330310926242048, 'meanD_TIV_adjusted_S_C__left_merged_with_TIV': -0.014528665894406535, 'meanD_TIV_adjusted_S_Cu__left_merged_with_TIV': -0.10174048296230809, 'meanD_TIV_adjusted_S_F_inter__left_merged_with_TIV': -0.047048202191211495, 'meanD_TIV_adjusted_S_F_sup__left_merged_with_TIV': -0.01103854349957119, 'meanD_TIV_adjusted_S_Li_ant__left_merged_with_TIV': 0.0018576174367503347, 'meanD_TIV_adjusted_S_Li_post__left_merged_with_TIV': 0.004416186828060763, 'meanD_TIV_adjusted_S_Olf__left_merged_with_TIV': -0.060236349748154214, 'meanD_TIV_adjusted_S_T_i__left_merged_with_TIV': 0.16648463469732272}",1.0,False,0.7927204350558131,False
SATIV_zscore_rx2_back_r-0.05,0.20257463408251405,1.2018757889511096,1.181969006731082,0.0,1.0,0.10563765736179528,0.5926515354824006,0,{},1.0,False,0.7927204350558131,False
SLTIV_zscore_rx2_back_r-0.05,0.1781285703318854,1.2018757889511096,1.2044558363097522,0.0,1.0,0.06075533661740558,0.7587569748353266,0,{},1.0,False,0.7927204350558131,False
SW_zscore_rx2_back_r-0.05,0.19317860016776325,1.183270563270602,1.188865710706556,0.5265462506841817,0.003995959734707335,0.06787082649151616,0.7314774945128185,2,"{'SW_F_Cal_ant__Sc_Cal__left_merged_with_TIV': 0.0688398056849177, 'SW_S_Li_post__left_merged_with_TIV': 0.06277284519659561}",0.02397575840824401,True,0.7927204350558131,False
